,time,Discharge,Rainfall
12365,2017-08-25,5230.0,11.81
12366,2017-08-26,4950.0,11.68
12367,2017-08-27,4580.0,11.5
12368,2017-08-28,4620.0,11.52
12369,2017-08-29,4660.0,11.54
12370,2017-08-30,4540.0,11.48
12371,2017-08-31,4180.0,11.29
12372,2017-09-01,4410.0,11.41
12373,2017-09-02,4290.0,11.35
12374,2017-09-03,3960.0,11.17
12375,2017-09-04,3620.0,10.97
12376,2017-09-05,3350.0,10.8
12377,2017-09-06,3560.0,10.93
12378,2017-09-07,3570.0,10.94
12379,2017-09-08,3480.0,10.88
12380,2017-09-09,3270.0,10.75
12381,2017-09-10,3080.0,10.62
12382,2017-09-11,2950.0,10.53
12383,2017-09-12,4160.0,11.28
12384,2017-09-13,4480.0,11.45
12385,2017-09-14,4410.0,11.41
12386,2017-09-15,4220.0,11.31
12387,2017-09-16,4240.0,11.32
12388,2017-09-17,4200.0,11.3
12389,2017-09-18,4050.0,11.22
12390,2017-09-19,3760.0,11.05
12391,2017-09-20,3430.0,10.85
12392,2017-09-21,3130.0,10.65
12393,2017-09-22,2830.0,10.44
12394,2017-09-23,2600.0,10.26
12395,2017-09-24,2390.0,10.09
12396,2017-09-25,2190.0,9.91
12397,2017-09-26,2010.0,9.73
12398,2017-09-27,1850.0,9.55
12399,2017-09-28,1730.0,9.39
12400,2017-09-29,1620.0,9.23
12401,2017-09-30,1520.0,9.09
12402,2017-10-01,1410.0,8.92
12403,2017-10-02,1310.0,8.75
12404,2017-10-03,1220.0,8.57
12405,2017-10-04,1120.0,8.37
12406,2017-10-05,1030.0,8.13
12407,2017-10-06,932.0,7.85
12408,2017-10-07,838.0,7.51
12409,2017-10-08,767.0,7.2
12410,2017-10-09,699.0,6.86
12411,2017-10-10,655.0,6.6
12412,2017-10-11,627.0,6.42
12413,2017-10-12,612.0,6.32
12414,2017-10-13,680.0,6.76
12415,2017-10-14,737.0,7.05
12416,2017-10-15,771.0,7.22
12417,2017-10-16,800.0,7.36
12418,2017-10-17,833.0,7.49
12419,2017-10-18,895.0,7.72
12420,2017-10-19,952.0,7.92
12421,2017-10-20,972.0,7.98
12422,2017-10-21,972.0,7.98
12423,2017-10-22,949.0,7.91
12424,2017-10-23,962.0,7.95
12425,2017-10-24,1080.0,8.28
12426,2017-10-25,1080.0,8.26
12427,2017-10-26,1040.0,8.17
12428,2017-10-27,990.0,8.03
12429,2017-10-28,932.0,7.85
12430,2017-10-29,1060.0,8.21
12431,2017-10-30,1100.0,8.32
12432,2017-10-31,1130.0,8.39
12433,2017-11-01,1130.0,8.4
12434,2017-11-02,1130.0,8.4
12435,2017-11-03,1120.0,8.38
12436,2017-11-04,1110.0,8.34
12437,2017-11-05,1080.0,8.27
12438,2017-11-06,1040.0,8.17
12439,2017-11-07,994.0,8.04
12440,2017-11-08,937.0,7.87
12441,2017-11-09,873.0,7.64
12442,2017-11-10,854.0,7.57
12443,2017-11-11,830.0,7.48
12444,2017-11-12,777.0,7.25
12445,2017-11-13,723.0,6.98
12446,2017-11-14,674.0,6.72
12447,2017-11-15,637.0,6.48
12448,2017-11-16,603.0,6.26
12449,2017-11-17,575.0,6.07
12450,2017-11-18,545.0,5.87
12451,2017-11-19,519.0,5.69
12452,2017-11-20,487.0,5.46
12453,2017-11-21,452.0,5.21
12454,2017-11-22,424.0,5.0
12455,2017-11-23,400.0,4.82
12456,2017-11-24,372.0,4.6
12457,2017-11-25,348.0,4.41
12458,2017-11-26,328.0,4.25
12459,2017-11-27,307.0,4.07
12460,2017-11-28,288.0,3.91
12461,2017-11-29,268.0,3.73
12462,2017-11-30,252.0,3.59
12463,2017-12-01,235.0,3.43
12464,2017-12-02,218.0,3.27
12465,2017-12-03,204.0,3.14
12466,2017-12-04,191.0,3.01
12467,2017-12-05,179.0,2.89
12468,2017-12-06,172.0,2.82
12469,2017-12-07,172.0,2.82
12470,2017-12-08,334.0,4.3
12476,2017-12-14,926.0,7.83
12477,2017-12-15,1050.0,8.19
12478,2017-12-16,1110.0,8.34
12479,2017-12-17,1120.0,8.37
12480,2017-12-18,1110.0,8.36
12481,2017-12-19,1090.0,8.3
12482,2017-12-20,1080.0,8.28
12483,2017-12-21,1270.0,8.66
12484,2017-12-22,1260.0,8.65
12485,2017-12-23,1230.0,8.6
12486,2017-12-24,1240.0,8.61
12487,2017-12-25,1260.0,8.64
12488,2017-12-26,1280.0,8.68
12489,2017-12-27,1320.0,8.76
12490,2017-12-28,1350.0,8.81
12491,2017-12-29,1350.0,8.81
12492,2017-12-30,1340.0,8.79
12493,2017-12-31,1310.0,8.74
12494,2018-01-01,1260.0,8.65
12495,2018-01-02,1210.0,8.55
12496,2018-01-03,1140.0,8.42
12497,2018-01-04,1090.0,8.29
12498,2018-01-05,1030.0,8.14
12499,2018-01-06,962.0,7.95
12500,2018-01-07,895.0,7.72
12501,2018-01-08,822.0,7.45
12502,2018-01-09,773.0,7.23
12503,2018-01-10,727.0,7.0
12504,2018-01-11,680.0,6.76
12505,2018-01-12,786.0,7.29
12506,2018-01-13,843.0,7.52
12507,2018-01-14,857.0,7.57
12508,2018-01-15,893.0,7.7
12509,2018-01-16,948.0,7.89
12510,2018-01-17,1010.0,8.06
12511,2018-01-18,1050.0,8.17
